b	y
FAHD2B	-1.1589738574362267
FAIM2	10.0
FAM103A1	1.4323156237413373
FAM104A	0.7377176916914199
FAM104B	1.6662567953057803
FAM107A	-10.0
FAM107B	0.012067803176860271
FAM110A	5.193919286636203
FAM110B	4.2404826508535525
FAM111B	-6.179220337151888
FAM114A2	-1.806759916943478
FAM117B	4.804396464320158
FAM118A	-2.9519268422258818
FAM118B	1.5394990243818625
FAM120A	-5.522047716262208
FAM120AOS	-2.7210323870316766
FAM122A	3.094983206314416
FAM126A	-4.306178817174543
FAM126B	2.8987407720706737
FAM127A	-1.7220733064452205
FAM127B	1.7041307781062622
FAM127C	0.6745418072515283
FAM131A	2.661051099911376
FAM133B	-1.9785139679135064
FAM134C	-0.4962211609154649
FAM135A	-4.480376285619005
FAM136A	-6.739874416692437
FAM13A	-9.260522909340787
FAM13B	-0.6527358353756565
FAM13C	3.476912558760108
FAM155A	4.061666662656797
FAM156A	0.015288475953306622
FAM156B	-0.7487803449069566
FAM160A2	0.6455690544403371
FAM160B1	0.7115137966888425
FAM160B2	-1.48845626101048
FAM161A	-3.9171223689240735
FAM161B	3.121829256950113
FAM162A	-5.358356157614726
FAM168B	-2.161568278693877
FAM169A	-0.4495402767442861
FAM171A1	0.10073888040244
FAM171B	-3.4917298901892866
FAM172A	-0.011888805683175995
FAM173B	0.5916480686919675
FAM174A	3.7740459060851625
FAM175B	-1.2599574322695115
FAM177A1	0.2076519794669377
FAM178A	-3.0545724139632897
FAM179B	-3.6748860215473953
FAM188A	3.185723328659861
FAM192A	0.6955498707236485
FAM193A	1.036093185907112
FAM195B	5.9541925428187765
FAM200A	0.6883008140110783
FAM200B	5.962672614035945
FAM21A	-0.9181897418626159
FAM21C	-0.6614005373993539
FAM32A	2.186512018895685
FAM3A	-1.2035886063569368
FAM3C	-5.25234684159181
FAM45A	1.669818860459513
FAM46A	2.9489728203075884
FAM49A	4.914129069248983
FAM49B	4.257996239631924
FAM50A	-0.8211377146510715
FAM53C	-2.505738941433088
FAM63B	0.8526562434819563
FAM64A	-9.664620287986516
FAM65A	3.650393895361087
FAM65B	10.0
FAM73A	-0.7074441088693072
FAM76A	-0.9295137537751836
FAM76B	0.009287865676180415
FAM83D	-5.602604083864169
FAM84A	3.632309196833557
FAM84B	-7.797489637450202
FAM8A1	-1.5490472233304782
FAM91A1	-4.3144318236039005
FAM92A1	-1.763015616803837
FAM96A	-5.130343874049985
FAM96B	3.368479870683542
FAM98A	-3.0909327903241763
FANCD2	-10.0
FANCF	-0.6373087980595291
FANCG	-3.1880556267665114
FANCI	-8.144004927611734
FANCL	-4.658965235809972
FANCM	-2.018754804296545
FAR1	-2.5076600661358666
FARP1	2.7440754913036027
FARSA	-1.8365849058409491
FARSB	1.261057373336116
FASN	-3.976260506562792
FASTK	-0.3515622352889873
FASTKD1	-0.8405783481686505
FASTKD2	-1.6427805249054388
FASTKD3	1.7511160359943987
FASTKD5	-0.08474940956549447
FAT1	-10.0
FAT3	0.53640659629854
FAU	3.2669932287263537
FBLIM1	1.4396441807190905
FBLN1	-10.0
FBXL12	-2.9341085555341966
FBXL15	2.9774373286112827
FBXL18	-0.959540707747184
FBXL2	1.6910119733717648
FBXL20	1.4204709336338652
FBXL5	2.3824960919727545
FBXO10	0.6390401833722332
FBXO11	-0.05309725167524034
FBXO21	0.0014879182771904795
FBXO22	-2.540115769269116
FBXO25	3.266812876720279
FBXO28	0.2162546153665668
FBXO3	1.4157782410604598
FBXO30	-3.8118330799099884
FBXO34	-0.6384233481782589
FBXO36	-1.4041248957363084
FBXO38	-0.21071068925914171
FBXO42	-0.39320006084622294
FBXO44	7.415880839532576
FBXO45	0.9698385877927744
FBXO5	-9.897438199338273
FBXO7	-5.496902164207212
FBXO8	-2.8808165633743426
FBXW11	-0.4734142216953098
FBXW2	2.784444073394412
FBXW5	-0.8183508888353841
FBXW7	-2.854802472100772
FBXW8	-3.064040793758338
FBXW9	-3.3878895817772947
FCF1	-3.492358169986975
FCHO2	-1.373300284154219
FCHSD2	1.2806964235858425
FDFT1	-2.576234722466697
FDPS	-5.49862074642351
FDX1	-4.821028543707759
FDXACB1	0.8454986605356534
FECH	-2.6197545223799885
FEM1A	-1.2623451060568376
FEM1B	-1.0438158630900158
FEM1C	-2.873767313972764
FEN1	-5.190628239071796
FER	0.2739646818412475
FERMT2	-10.0
FEZ1	9.260495508169065
FGD3	3.127664582128077
FGD4	0.15302871632632112
FGD6	3.8766505160825133
FGF12	2.558442542573033
FGF13	2.9506455447581943
FGF14	5.588165408510047
FGF9	3.3696956074461286
FGFBP3	-10.0
FGFR1	-10.0
FGFR1OP	-4.389314297590511
FGFR1OP2	-1.2033364000629572
FGFR2	-10.0
FH	-3.1278735307838925
FHL1	2.867716925875857
FIBIN	-5.096596616890492
FIBP	4.215103628375877
FIG4	-1.1999692893605771
FIGN	-0.7972703277858655
FIGNL1	-1.7285918646350018
FIP1L1	-2.5971045774856
FIS1	1.2949220735874118
FKBP14	-6.046630142085973
FKBP15	-1.059186391781
FKBP1A	4.193077987864799
FKBP2	-1.94183827462431
FKBP3	-3.876773827629773
FKBP4	0.2998444300758147
FKBP7	0.017631871676529968
FKBP9	-10.0
FKTN	-0.7411883106571217
FLAD1	1.6585816703800351
FLCN	-1.2498945941991941
FLII	-2.0942445087786186
FLJ37453	-2.10741173890503
FLNA	-10.0
FLOT2	-4.844327040052752
FLRT3	-5.1673215806242
FLVCR1	-2.9137219227888025
FLYWCH2	-0.315145151111355
FMR1	-1.19616707169456
FN3KRP	-0.7172678756902684
FNBP1	1.833823492326823
FNBP1L	8.656290466200273
FNBP4	-2.7586272075790412
FNDC3A	-2.9462914189512595
FNDC3B	-8.096935114945422
FNIP1	0.15761310039966472
FNTA	-3.5736497617415397
FNTB	-2.6974829688889925
FOS	4.389987403589759
FOXG1	-7.1783951088730324
FOXJ2	1.1871031476483824
FOXJ3	2.0124664390765834
FOXK1	-9.626045855286716
FOXK2	1.219825901946109
FOXN2	-2.29552676683729
FOXN3	4.229401828246694
FOXO3	1.162722227603574
FOXO3B	-1.4184954395418468
FOXP1	-8.638100163563818
FOXRED1	-0.4882742265330642
FOXRED2	-3.00416367558692
FPGS	-6.10163408650682
FPGT	-5.709549826091696
FRA10AC1	-0.7699840322600466
FRMD3	7.181259444300741
FRMD4B	-10.0
FRS2	-5.283627213972321
FRY	7.241505659235586
FRYL	1.0296261881613191
FRZB	-5.365220830257005
FSCN1	0.26845998917661423
FSD1	1.1986475490520656
FSD1L	-4.147235803838507
FSIP2	0.8251005184235581
FSTL1	-10.0
FTH1	10.0
FTL	1.605398148456204
FTO	5.826501206085744
FTSJ1	1.0389134539909592
FTSJ2	-2.6231724588273235
FTSJ3	-4.670948162379367
FUBP1	-2.7471422348966046
FUBP3	-4.043731745052165
FUCA1	3.6262296596698564
FUCA2	-9.886761415186184
FUNDC1	-0.9126426159967859
FUNDC2	-2.0200837260972087
FUS	-9.032700889385671
FUT11	0.8691528750204993
FUT8	-7.382869805698071
FUT9	0.8177349983976937
FXR1	-5.131396426376088
FXYD6	10.0
FYN	-0.4607878859436588
FYTTD1	2.320270517942645
FZD3	-2.239515857356844
FZD5	-10.0
FZD6	-3.173167842784743
G2E3	-0.7365689722489944
G3BP1	-8.823947455449913
G3BP2	2.6139963122711247
G6PC3	-5.024914942702766
GABARAP	5.182462816151612
GABARAPL1	5.160838579947158
GABARAPL2	5.010954759274664
GABBR2	2.021117071562633
GABPA	-2.327641167120073
GABPB1	-2.5323396494940384
GABRA2	9.425303961764241
GABRA3	6.782165126300693
GABRA5	2.060849193872057
GABRB1	5.219532838168347
GABRB2	4.7921865231867695
GABRB3	2.706456893113609
GABRG2	7.146206650667178
GAD1	10.0
GAD2	10.0
GADD45GIP1	-3.574591000324522
GAK	-0.02402427481321981
GAL3ST4	2.7084706539420305
GALC	-2.695858700800316
GALE	1.8300936466649125
GALK2	2.0260484196882342
GALNS	2.223167172598437
GALNT1	-4.073282083887993
GALNT11	1.6027795768334694
GALNT14	8.870067973378562
GALNT2	-4.738759688537909
GALNT7	-5.549424956506457
GALT	0.2424329024376197
GAMT	-4.4844918962983
GANAB	-7.203553227318043
GAP43	8.79076556837834
GAPDH	-5.6047312476759865
GAPVD1	0.5074873907007107
GAR1	-6.818696356957727
GARS	4.165080923495671
GAS2L3	-4.523620035784965
GAS5	-1.816287776220305
GAS6	-4.498300979362834
GATAD1	-5.345682001900308
GATC	-3.0242496613830707
GATM	-10.0
GBAS	-9.334884402461237
GBF1	-0.5851244035535251
GCA	-9.698774322008473
GCAT	-4.261774170336275
GCC1	0.3235520016036924
GCC2	-2.913883918485602
GCDH	-3.482608710745395
GCLM	-6.014486126923409
GCN1L1	-0.9320588606493608
GCNT2	-3.487922949696129
GDAP1	4.3471344246261205
GDAP1L1	10.0
GDAP2	0.08076577426588459
GDE1	-1.6319156882500518
GDI1	10.0
GDI2	-4.139586085576274
GDPD1	3.750623946067964
GEMIN4	-2.7214121953235257
GEMIN5	-2.7989534358309287
GEMIN7	-1.1073769846961945
GEMIN8	-2.099725411254641
GEN1	-5.022077664306805
GET4	-0.7117550728852294
GFM1	-0.3960508003116385
GFM2	0.4628868069289577
GFOD2	6.630608600311422
GFPT1	2.9902364682437748
GGA1	-0.29220210646375977
GGA2	-4.458854677839809
GGCT	-1.9630040018357937
GGH	-2.8813683163226447
GGPS1	-0.4136517518467975
GGT7	0.7587807140143004
GHITM	2.012784915035835
GIGYF1	0.8321355837326178
GIGYF2	-3.1515638007655067
GIN1	-0.307713261760404
GINS1	-8.007278958339906
GINS2	-8.455099697033447
GIT2	1.1392900313448906
GJA1	-10.0
GJC1	-6.3136130778035096
GK	-3.1428745971583663
GK5	-0.020788770831817103
GLA	-1.2198953130610728
GLB1	-1.825516291998552
GLCCI1	-4.243383705808136
GLCE	0.9169777480293028
GLDC	-4.076537785997277
GLE1	-0.2806547359196312
GLG1	-0.4675518313887419
GLIPR2	-10.0
GLMN	-0.4048830361209659
GLO1	-10.0
GLOD4	-1.2794890030966144
GLRB	2.562107286233163
GLRX	10.0
GLRX3	-2.1731128351889843
GLT8D1	-3.989444392343733
GLTP	-3.7411506279523934
GLTSCR2	-3.943273514416173
GLUD1	-10.0
GLUL	-5.627903039364481
GLYR1	0.25124230786505586
GMCL1	-4.80885139952562
GMDS	4.5113898322761266
GMEB1	0.19549962988224565
GMFB	-4.149699308729442
GMNN	-10.0
GMPR2	-2.1674519185508005
GMPS	-4.193714107650649
GNA13	-0.8577348845819338
GNAI1	5.0799088751359145
GNAI3	-3.7708199100524977
GNAO1	5.6758262161480815
GNAS	1.3876542166416854
GNAZ	5.501807760890347
GNB1	2.7620579516371366
GNB2	-1.3577368515351518
GNB2L1	-1.820676650738546
GNB4	-5.030747672611982
GNB5	6.214240210549231
GNE	1.20586375151929
GNG10	-2.394977621499085
GNG11	-9.294611078278187
GNG12	-8.535713263970685
GNG2	10.0
GNG3	10.0
GNG4	3.1280478310799538
GNG5	-10.0
GNL2	-0.8730090085238124
GNL3	-5.274001568021312
GNL3L	-3.7367682398001913
GNPAT	-3.203411891128658
GNPDA1	-5.360117879059795
GNPDA2	-0.4975055559201007
GNPNAT1	-4.667419823384835
GNPTAB	4.248687044336097
GNPTG	-3.9136845913708616
GNRHR2	-0.2998319587272746
GNS	-4.750807781260826
GOLGA1	-2.51511880501907
GOLGA2	-1.6563277927272613
GOLGA3	1.6953602235757046
GOLGA4	-1.4812530164923083
GOLGA5	-0.4150445229979604
GOLGA7	-3.3683716320043198
GOLGA8A	1.1917544088530672
GOLGA8B	4.257399144106087
GOLGB1	-4.934199831478964
GOLM1	-3.351725439295373
GOLPH3	-4.776006428400356
GOLPH3L	-1.5736818088563618
GOLT1B	-0.6722570012937052
GON4L	-0.1565115301821644
GOPC	-0.9954927847414009
GORASP1	0.18090108365266688
GORASP2	-1.480330005779945
GOSR1	-2.697043546352873
GOSR2	0.6672684122011161
GOT1	4.5061671572589095
GOT2	1.907381507745881
GPAA1	0.2611836568190836
GPAM	-4.185222221957142
GPATCH1	-0.4126474050549062
GPATCH2	-3.5333526564639866
GPATCH8	-3.5153003871266635
GPBP1	-2.8934021881227285
GPBP1L1	-5.728722388892544
GPC1	-5.344758892935428
GPC2	6.4852534792997325
GPC3	-10.0
GPC4	-10.0
GPC6	-10.0
GPCPD1	0.4512779957986589
GPHN	1.5949969204806134
GPKOW	-1.4365483078774388
GPM6A	4.430007664685986
GPM6B	-10.0
GPN1	-2.995352440186549
GPN3	-0.4088055390645976
GPR1	-8.697395122774823
GPR155	-0.09276149157355214
GPR161	0.744660101656847
GPR180	-5.630110234087013
GPR19	0.15139538521193127
GPR22	0.935320899695506
GPR85	5.3208216371632995
GPR89A	0.4309160178001849
GPR89B	1.8720308587805423
GPRASP1	4.0688122232395525
GPRASP2	1.8475602465314496
GPRC5B	-5.311060997453699
GPS1	0.4916747510721846
GPS2	0.6338091806262022
GPSM2	-9.693713888983877
GPT2	-5.769051697426803
GPX1	-2.7703769625888905
GPX4	-1.4645419280100431
GPX8	-9.221757797943756
GRAMD1C	-10.0
GRB10	-1.388231879536113
GRB2	1.4679571928671742
GRHPR	-3.8795920645708666
GRIA1	10.0
GRIA2	10.0
GRIA3	7.247270187624854
GRIA4	10.0
GRIK2	4.920331250401525
GRIK3	1.1457226352853818
GRIP1	5.131032180417536
GRIPAP1	3.609085736993431
GRK5	4.523231828744026
GRM3	-2.6823016626673506
GRN	-5.762387149186794
GRPEL1	1.0022214217760497
GRPEL2	0.22250489476867044
GRSF1	-1.737113172469574
GRWD1	-5.173162102972762
GSK3B	-1.6104198012524205
GSPT1	-1.094994003559177
GSPT2	0.5836633467718444
GSR	-3.5372298550430608
GSS	1.3918556831400837
GSTA4	8.288832209319324
GSTCD	-5.231487279287967
GSTK1	-5.081712180821066
GSTM2	-10.0
GSTM3	5.576900379736492
GSTO1	-9.322219993751645
GSTP1	-10.0
GTDC1	0.10853261843645866
GTF2A2	-0.393506139909834
GTF2B	2.518646209894313
GTF2E1	-0.9021791254677508
GTF2F1	-1.67401874173104
GTF2F2	-2.719357089928544
GTF2H1	0.08108755653996164
GTF2H2C	-3.377082907117253
GTF2H3	-4.4594591737201545
GTF2H5	-0.9900848955796601
GTF2I	-4.1351070043478115
GTF2IRD1	-0.7862186440798673
GTF2IRD2	-0.9442653872308604
GTF2IRD2B	-1.312250525966785
GTF3A	2.4923959357527266
GTF3C1	-1.1224311798004951
GTF3C2	0.4959314678935123
GTF3C3	-1.930128127750161
GTF3C5	-1.1768574807482552
GTF3C6	-2.1788359927643457
GTPBP1	0.3813077903957196
GTPBP10	-1.9029867590884217
GTPBP4	-2.920808906035182
GTPBP8	-2.2814850163737868
GTSE1	-8.723293215077419
GUCY1A3	3.9794118440570068
GUCY1B3	4.708361848871031
GUF1	-1.9966022487385795
GUK1	8.590275027281951
GULP1	-10.0
GUSB	-0.5038408483337145
GUSBP1	-3.59790444703529
GUSBP3	-10.0
GXYLT1	-3.877252042608597
GYG1	-7.934800816777482
GYS1	-3.933465241822285
GZF1	-2.170574254692125
H1F0	5.958780265575238
H2AFV	-10.0
H2AFY	-4.546004074727099
H2AFY2	1.0550156613820247
H2AFZ	-5.592690878080167
H3F3A	1.1986377359820486
H3F3B	10.0
HACE1	-2.1411688400049282
HACL1	-1.6628386745421075
HADH	-5.737816907179656
HADHA	-5.422006064545657
HADHB	-9.6406803706547
HAGH	2.4822262925102816
HARS	2.123282615170111
HARS2	-1.3274791478273225
HAS2	-7.29255378687914
HAT1	-10.0
HAUS1	-2.4274003169647127
HAUS2	-3.403096712085623
HAUS3	-3.5905541163268917
HAUS5	-3.7967502165130487
HAUS6	-8.224733882185435
HAUS7	-3.3528475358594143
HAX1	2.619013153284984
HBP1	-5.494186933250037
HBS1L	-1.694181004860422
HCCS	-0.4629849873620312
HCFC1	-3.6648114234631217
HCFC2	2.625197626375951
HDAC1	-10.0
HDAC2	1.3243833615355252
HDAC3	-4.035735536150654
HDAC5	3.859023404603287
HDAC6	-1.1399238058307302
HDAC8	0.31331441680794764
HDAC9	-8.723751808038982
HDDC2	-0.7011313961736914
HDGF	-3.3163258879053044
HDGFRP3	1.1730789932899106
HDHD1	-4.547647463958266
HDHD2	-4.594574825611804
HDLBP	-4.51420566132329
HDX	1.4895670676040096
HEATR1	-2.202619522149705
HEATR5A	-9.648375994617421
HEATR5B	3.867107833579642
HEATR6	-2.0355423727013204
HECTD1	-4.1088362093053385
HECTD2	2.1379695148267115
HECTD3	-2.2139978991547014
HELLS	-9.057039881138149
HELQ	-3.253310678502537
HELZ	-3.1143307818622583
HEMK1	-1.7184310858420957
HERC1	5.2341630223431626
HERC2P3	-3.051074981457046
HERC2P7	-1.69456353345527
HERC3	4.792614442033451
HERC4	-1.9162009538777296
HERPUD1	1.7173481742795074
HERPUD2	-1.8034666208260488
HES6	-6.9531510593782695
HEXA	-2.432667061285997
HEXB	-4.01689138107007
HEY1	-5.547633630701517
HGS	0.4733793288374433
HGSNAT	-2.5493723860975903
HIAT1	-4.813094392970625
HIBADH	-3.701070192514877
HIBCH	-9.10886017133108
HIF1A	-4.307088980293167
HIF1AN	-1.3970698692525605
HIF3A	-7.139465029085533
HIGD1A	-5.697963067269678
HIGD2A	-6.713641111779643
HINFP	0.6265680538619652
HINT1	-4.592844091207522
HINT2	-3.722278084580114
HINT3	1.0310812989401903
HIP1	-0.7134593873016293
HIP1R	5.2281417102152785
HIPK1	-1.63482116523066
HIPK2	-3.85908424039716
HIPK3	1.25138801508283
HIRIP3	-1.1354142484718237
HIST1H4C	0.5798041764932265
HIST2H2BE	3.0696796917203257
HJURP	-7.834434654469751
HK1	6.9541254570968905
HK2	-4.788058546860029
HKR1	0.28915323699938866
HLTF	-1.9552486586663131
HM13	-2.913193783616573
HMBOX1	-4.943111255959944
HMG20A	3.0243242753589983
HMG20B	-10.0
HMGA1	6.687592180602019
HMGB1	-6.996109501657363
HMGB2	-10.0
HMGB3	-0.42695964486696064
HMGCL	-2.845022479553292
HMGCLL1	2.9939619293326873
HMGCR	-0.38409055283652976
HMGCS1	-7.9345233511435485
HMGN1	-4.580463028790658
HMGN2	-10.0
HMGN3	-9.608709708401335
HMGN4	-1.2553366694299934
HMGN5	-8.100604060767209
HMGXB3	-0.33941054594361225
HMGXB4	0.3972660095511378
HMP19	10.0
HN1	10.0
HN1L	-5.421832790300559
HNRNPA0	-0.2018592461831404
HNRNPA1	-8.150932352334692
HNRNPA1L2	-2.719576635361503
HNRNPA1P10	-3.794596137936096
HNRNPA2B1	-10.0
HNRNPA3	-8.339693536500116
HNRNPAB	-5.018057122161574
HNRNPC	-6.613637747260424
HNRNPD	-4.008092673987036
HNRNPF	-2.390623681362362
HNRNPH1	-10.0
HNRNPH2	-0.3301974838964377
HNRNPH3	-4.077707837712703
HNRNPK	-5.404573937486648
HNRNPL	-10.0
HNRNPM	-8.747173537647516
HNRNPR	-4.251097212399574
HNRNPU	-10.0
HNRNPUL1	-6.916072128635961
HOOK3	-2.2959643300655377
HOPX	-8.246437307032263
HP1BP3	1.0559893020671494
HPCAL1	-0.19556645959017865
HPCAL4	7.761582926965507
HPRT1	2.3074672866457155
HPS3	-2.9915793323154736
HPS4	-0.2714530981398511
HPS5	-2.5027560036377587
HRSP12	-8.865047692006264
HS2ST1	-5.628745978716947
HS6ST2	-9.057901808919388
HSBP1	1.7954794434214008
HSD11B1L	0.9579636324726459
HSD17B10	-1.6465394901558992
HSD17B11	-2.4735593419673627
HSD17B12	-9.402024852289497
HSD17B4	-3.8459347245315385
HSD17B7	-0.3305844525388217
HSDL1	8.524474063635294
HSDL2	-10.0
HSF1	-3.1912820290866137
HSF2	1.268402140827492
HSP90AA1	2.0709262558422123
HSP90AB1	2.988360007298213
HSP90AB2P	-5.05742450234265
HSP90B1	-6.7511435371874935
HSPA12A	-0.26373641534694736
HSPA13	3.373903675147069
HSPA14	-2.404792994492229
HSPA4	0.09960874822540014
HSPA4L	-7.366140232733523
HSPA5	-4.752953598573087
HSPA8	4.118905638568475
HSPA9	-1.3444616195725323
HSPB1	-10.0
HSPB11	-6.400294353656558
HSPBP1	-1.7755631389448308
HSPD1	-7.618599483456409
HSPE1	-8.94315087425044
HSPH1	0.3606673066773499
HTATSF1	0.5128915447687196
HTRA2	1.3657815548860393
HTT	0.3189500841569074
HUS1	-0.7173631938552449
HUWE1	-3.516285959968197
HYAL2	-2.4970239175759223
HYLS1	2.548622837602291
IAH1	2.3681309980949865
IARS	-4.361425850198486
IARS2	-1.6469567560297411
IBTK	0.7218438792707348
ICA1	8.033074039566259
ICA1L	-1.7195742145517532
ICK	2.812854187805492
ICMT	-3.299430794193694
ICT1	-1.8863175762213233
ID2	1.5151745564299264
ID4	-10.0
IDE	-2.9496498053685647
IDH1	-1.9871278392761549
IDH2	-1.563015820663799
IDH3A	3.284620628931447
IDH3B	-1.2855685892255262
IDH3G	1.3124164188767855
IDI1	-0.5772119446297088
IER2	1.5497724230570178
IER3IP1	-3.297797537932503
IFI44	2.0971718341208856
IFI44L	-10.0
IFIT5	1.7052351406120259
IFNAR1	-4.239877025178455
IFNAR2	1.3131026340114134
IFNGR1	-3.7259580612699628
IFRD1	2.445709949485951
IFRD2	-2.640034486085125
IFT122	-4.664107607772777
IFT140	-4.288964404782631
IFT20	2.168849804134964
IFT27	0.03663420398655271
IFT46	-2.334831844803935
IFT52	-0.01210100626095903
IFT57	-6.1508519344924535
IFT74	-4.985117689940672
IFT80	-6.961884263614911
IFT81	-7.179761017068998
IFT88	-4.464238922261246
IGBP1	4.747560750769396
IGDCC4	-5.772016533425503
IGF1	5.84786077266025
IGF1R	0.8801796926476492
IGF2BP1	-7.491465911697133
IGF2BP2	-7.453204008925513
IGF2BP3	-4.231020266165768
IGFBP2	-10.0
IGFBP5	-7.576568500769671
IGHMBP2	-0.13583213437790834
IGSF3	0.3953342654576793
IGSF8	-0.21645392284179946
IGSF9	-10.0
IK	2.1123272392406083
IKBIP	-8.95920702840163
IKBKAP	1.1341290834180515
IKZF4	2.7977919317423225
IL10RB	-0.9115541103666732
IL17RD	1.3252170339339375
IL6ST	-5.5488586324070726
ILDR2	-10.0
ILF2	-0.9905135901289742
ILF3	-5.689186496425843
ILK	-6.440201048147242
ILKAP	0.2470447612024556
ILVBL	-5.6867557167287375
IMMP1L	-0.9606866900359742
IMMT	-1.1835242566287312
IMP3	-0.3983681045586961
IMP4	-0.8014700575607656
IMPA1	-2.623444452277909
IMPACT	-5.4600516513180875
IMPAD1	-0.5499668716930893
IMPDH1	-2.4438373117650345
IMPDH2	-3.44975079349855
INA	10.0
INADL	-1.0834167405252375
ING3	-2.1145487145123045
ING4	3.4884187226752057
INO80D	3.0609620002292632
INPP5B	-1.3080950331589538
INPP5F	3.918462089611072
INPP5K	0.4775683334818481
INSIG1	-1.6816023579936623
INSIG2	-3.1265085214372976
INSR	9.269803006651156
INTS1	-2.1234971636473983
INTS10	-0.5206513781032039
INTS12	3.136337042774421
INTS2	-2.972490685249121
INTS4	-0.9324988621604814
INTS5	-0.7890563447778677
INTS7	0.2524730500728111
INTS8	-6.463180564399947
INTS9	-0.7573854700912657
INTU	-9.046572499370775
IP6K1	1.5722723587045992
IP6K2	7.260136492764291
IPMK	0.07875438476461874
IPO11	-4.134983855759479
IPO13	-0.6540864008804139
IPO5	-5.8176375080444815
IPO7	-2.4392039674351347
IPO9	-2.2189590686836147
IPP	-3.0766844097387813
IPPK	0.5928470268059403
IQCB1	-2.2260791042580963
IQCG	-0.1202891760371477
IQCK	-5.6768051952631255
IQGAP1	-5.943479023059707
IQGAP2	-10.0
IQSEC1	0.2156289842213834
IREB2	2.31237960072105
IRF2BP2	0.37392865768326
IRGQ	7.312398604508643
ISCA1	2.195794956342469
ISCA2	-3.094480554529814
ISCU	-1.3984690911350242
ISG20L2	-0.5192771321310163
ISOC1	-0.657884043147054
ISY1	-1.9078800354900096
ISYNA1	-6.521989449308642
ITCH	-2.367001813462746
ITFG1	7.49824656040634
ITFG2	-1.7869222388327508
ITFG3	-4.378938493754257
ITGA2	-9.658403189325586
ITGA6	-9.465886449543508
ITGAE	-2.5141473919742547
ITGAV	-8.104794530993338
ITGB1	-10.0
ITGB1BP1	2.5121263826619438
ITGB3BP	-6.816532440240049
ITGB8	-10.0
ITM2B	-3.011978615408312
ITM2C	-7.520019142333464
ITPA	-1.3996356367774307
ITPRIP	-2.1681186496656237
ITSN1	-1.1370989708430614
ITSN2	-3.128143642182806
IVD	-8.410076280567887
IVNS1ABP	-2.138209121372671
IWS1	0.2112765696133555
JAG1	-10.0
JAGN1	-3.6004285829666913
JAK1	-1.572357687367475
JAK2	0.7761042443912362
JAKMIP1	6.819473752997726
JAKMIP2	2.4244755089821144
JAM2	-10.0
JAM3	-8.9694984564799
JARID2	3.644082962644236
JAZF1	6.214339722523284
JKAMP	-3.5255370448568004
JMJD1C	-1.937997867816804
JMJD4	-1.7681344168762452
JMJD6	0.4738815032456022
JRKL	-2.0577803366152376
JTB	-1.0194757687794098
JUNB	5.965805709481003
JUP	4.902178564435678
KARS	-0.7958063961599828
KAT5	-0.5631686002404611
KATNA1	-6.700343579194316
KATNAL1	-1.8545055362260885
KATNB1	2.0087944822728785
KBTBD2	-3.1352128284305305
KBTBD4	0.11358400120206642
KBTBD6	2.685858321444474
KBTBD7	1.79781327767929
KCMF1	0.013239097359129093
KCNA3	3.134847192209582
KCNC2	10.0
KCNH7	-5.029526861234698
KCNH8	0.5264872864743401
KCNK10	-8.212964257751281
KCNN3	-9.358512388763543
KCNQ1OT1	-5.721285543429238
KCTD10	4.031401940680384
KCTD13	10.0
KCTD15	-4.443223247038684
KCTD20	-4.598264889276546
KCTD5	-2.914587055710869
KCTD6	-1.7635176257732252
KCTD7	2.5540114844224115
KDELC2	-6.3137515052096065
KDELR1	-3.5263728635110514
KDELR2	-2.1759738133882283
KDM1A	-1.717337153906265
KDM2B	1.3850096911443084
KDM3A	0.07078429553259165
KDM3B	-5.425457665095504
KDM4A	0.359006289718048
KDM4C	2.02489001585187
KDM5A	-2.2220269706526365
KDM5B	5.697643241682624
KDM5C	-1.8060648830370123
KDM5D	-1.5640033472077193
KDM6A	-2.111109928010324
KDSR	-1.7047973442040731
KEAP1	-7.59156776512434
KHDRBS1	-3.8936214322628127
KHDRBS2	-5.096722003984208
KIAA0020	-2.9574868486549932
KIAA0100	-4.389190444071288
KIAA0101	-10.0
KIAA0141	-1.0465434136946268
KIAA0195	-4.00841053479124
KIAA0196	-2.553851600273698
KIAA0226	6.462203334491737
KIAA0232	-1.539920844360088
KIAA0319L	-0.1180987544161007
KIAA0368	-1.4961801692278438
KIAA0391	-3.110446703190515
KIAA0408	3.3542363954153265
KIAA0513	3.5858697692956634
KIAA0586	-2.6311648976182425
KIAA0895	-0.5173453662624602
KIAA0895L	7.818531174029026
KIAA0907	0.12667013276292394
KIAA0922	2.4043194342400764
KIAA1033	-4.888185522473774
KIAA1107	8.229941562416482
KIAA1109	0.06725679297722592
KIAA1191	3.102529105070205
KIAA1211	8.52647512563035
KIAA1324L	-1.2617848121909974
KIAA1429	-2.8594746912393347
KIAA1467	6.095248868682607
KIAA1468	2.576539536184116
KIAA1524	-7.27701082184155
KIAA1549	1.3969685972409402
KIAA1586	-0.22727621130076603
KIAA1715	-2.269981476472227
KIAA1841	-3.3834001397355498
KIAA2018	-0.8419814950002972
KIAA2022	4.716375217110044
KIAA2026	2.4268275837839286
KIDINS220	10.0
KIF11	-10.0
KIF18A	-6.900435779292747
KIF1A	2.0247125657511584
KIF1B	-7.690512213354907
KIF20A	-7.0600219205297225
KIF20B	-3.8596253374507863
KIF21A	-2.0958893234379103
KIF21B	9.924203163789088
KIF22	-2.8572114649670803
